Date,Unconditional,Regime-Filtered
2003-10-07,109845.92976826966,106093.65671530602
2003-10-08,109845.92976826966,106093.65671530602
2003-10-09,109845.92976826966,106093.65671530602
2003-10-10,109845.92976826966,106093.65671530602
2003-10-13,109934.16956462283,106093.65671530602
2003-10-14,109934.16956462283,106093.65671530602
2003-10-15,109934.16956462283,106093.65671530602
2003-10-16,109934.16956462283,106093.65671530602
2003-10-17,110044.29319187792,106093.65671530602
2003-10-20,110044.29319187792,106093.65671530602
2003-10-21,110044.29319187792,106093.65671530602
2003-10-22,110044.29319187792,106093.65671530602
2003-10-23,110044.29319187792,106093.65671530602
2003-10-24,110044.29319187792,106093.65671530602
2003-10-27,110044.29319187792,106093.65671530602
2003-10-28,110122.7707858713,106093.65671530602
2003-10-29,110122.7707858713,106093.65671530602
2003-10-30,110197.60451978713,106093.65671530602
2003-10-31,110197.60451978713,106093.65671530602
2003-11-03,110197.60451978713,106093.65671530602
2003-11-04,110197.60451978713,106093.65671530602
2003-11-05,110197.60451978713,106093.65671530602
2003-11-06,110197.60451978713,106093.65671530602
2003-11-07,110197.60451978713,106093.65671530602
2003-11-10,110197.60451978713,106093.65671530602
2003-11-11,110197.60451978713,106093.65671530602
2003-11-12,110197.60451978713,106093.65671530602
2003-11-13,110266.53364664801,106093.65671530602
2003-11-14,110266.53364664801,106093.65671530602
2003-11-17,110266.53364664801,106093.65671530602
2003-11-18,110266.53364664801,106093.65671530602
2003-11-19,110266.53364664801,106093.65671530602
2003-11-20,110266.53364664801,106093.65671530602
2003-11-21,110266.53364664801,106093.65671530602
2003-11-24,110358.38555348394,106093.65671530602
2003-11-25,110358.38555348394,106093.65671530602
2003-11-26,110358.38555348394,106093.65671530602
2003-11-28,110358.38555348394,106093.65671530602
2003-12-01,110426.87243133204,106093.65671530602
2003-12-02,110426.87243133204,106093.65671530602
2003-12-03,110426.87243133204,106093.65671530602
2003-12-04,110426.87243133204,106093.65671530602
2003-12-05,110426.87243133204,106093.65671530602
2003-12-08,110426.87243133204,106093.65671530602
2003-12-09,110426.87243133204,106093.65671530602
2003-12-10,110426.87243133204,106093.65671530602
2003-12-11,110426.87243133204,106093.65671530602
2003-12-12,110426.87243133204,106093.65671530602
2003-12-15,110510.54989654859,106093.65671530602
2003-12-16,110589.17300831489,106093.65671530602
2003-12-17,110589.17300831489,106093.65671530602
2003-12-18,110589.17300831489,106093.65671530602
2003-12-19,110589.17300831489,106093.65671530602
2003-12-22,110589.17300831489,106093.65671530602
2003-12-23,110589.17300831489,106093.65671530602
2003-12-24,110589.17300831489,106093.65671530602
2003-12-26,110589.17300831489,106093.65671530602
2003-12-29,110589.17300831489,106093.65671530602
2003-12-30,110589.17300831489,106093.65671530602
2003-12-31,110589.17300831489,106093.65671530602
2004-01-02,110589.17300831489,106093.65671530602
2004-01-05,110589.17300831489,106093.65671530602
2004-01-06,110589.17300831489,106093.65671530602
2004-01-07,110589.17300831489,106093.65671530602
2004-01-08,110560.72529600933,106093.65671530602
2004-01-09,110557.6712989099,106093.65671530602
2004-01-12,110557.6712989099,106093.65671530602
2004-01-13,110557.6712989099,106093.65671530602
2004-01-14,110557.6712989099,106093.65671530602
2004-01-15,110557.6712989099,106093.65671530602
2004-01-16,110557.6712989099,106093.65671530602
2004-01-20,110557.6712989099,106093.65671530602
2004-01-21,110557.6712989099,106093.65671530602
2004-01-22,110627.0081593479,106093.65671530602
2004-01-23,110707.85798815107,106093.65671530602
2004-01-26,110707.85798815107,106093.65671530602
2004-01-27,110707.85798815107,106093.65671530602
2004-01-28,110707.85798815107,106093.65671530602
2004-01-29,110707.85798815107,106093.65671530602
2004-01-30,110707.85798815107,106093.65671530602
2004-02-02,110707.85798815107,106093.65671530602
2004-02-03,110707.85798815107,106093.65671530602
2004-02-04,110707.85798815107,106093.65671530602
2004-02-05,110707.85798815107,106093.65671530602
2004-02-06,110707.85798815107,106093.65671530602
2004-02-09,110707.85798815107,106093.65671530602
2004-02-10,110707.85798815107,106093.65671530602
2004-02-11,110776.46337810322,106093.65671530602
2004-02-12,110849.03073412665,106093.65671530602
2004-02-13,110849.03073412665,106093.65671530602
2004-02-17,110849.03073412665,106093.65671530602
2004-02-18,110849.03073412665,106093.65671530602
2004-02-19,110849.03073412665,106093.65671530602
2004-02-20,110849.03073412665,106093.65671530602
2004-02-23,110849.03073412665,106093.65671530602
2004-02-24,110849.03073412665,106093.65671530602
2004-02-25,110849.03073412665,106093.65671530602
2004-02-26,110849.03073412665,106093.65671530602
2004-02-27,110998.2145622407,106093.65671530602
2004-03-01,110998.2145622407,106093.65671530602
2004-03-02,110998.2145622407,106093.65671530602
2004-03-03,110998.2145622407,106093.65671530602
2004-03-04,110998.2145622407,106093.65671530602
2004-03-05,110998.2145622407,106093.65671530602
2004-03-08,110998.2145622407,106093.65671530602
2004-03-09,110998.2145622407,106093.65671530602
2004-03-10,110998.2145622407,106093.65671530602
2004-03-11,110998.2145622407,106093.65671530602
2004-03-12,110998.2145622407,106093.65671530602
2004-03-15,110998.2145622407,106093.65671530602
2004-03-16,110998.2145622407,106093.65671530602
2004-03-17,110998.2145622407,106093.65671530602
2004-03-18,110998.2145622407,106093.65671530602
2004-03-19,110998.2145622407,106093.65671530602
2004-03-22,110838.89678365728,106093.65671530602
2004-03-23,110838.89678365728,106093.65671530602
2004-03-24,110838.89678365728,106093.65671530602
2004-03-25,110747.759510291,106093.65671530602
2004-03-26,110849.14644115689,106093.65671530602
2004-03-29,110849.14644115689,106277.57799475656
2004-03-30,110849.14644115689,106277.57799475656
2004-03-31,110849.14644115689,106277.57799475656
2004-04-01,110849.14644115689,106277.57799475656
2004-04-02,110849.14644115689,106277.57799475656
2004-04-05,110849.14644115689,106277.57799475656
2004-04-06,110849.14644115689,106277.57799475656
2004-04-07,110849.14644115689,106277.57799475656
2004-04-08,110849.14644115689,106277.57799475656
2004-04-12,110849.14644115689,106277.57799475656
2004-04-13,110934.93728794376,106277.57799475656
2004-04-14,111029.02036178006,106277.57799475656
2004-04-15,111029.02036178006,106277.57799475656
2004-04-16,111029.02036178006,106277.57799475656
2004-04-19,111029.02036178006,106277.57799475656
2004-04-20,111029.02036178006,106277.57799475656
2004-04-21,111029.02036178006,106277.57799475656
2004-04-22,111117.9480778111,106277.57799475656
2004-04-23,111117.9480778111,106277.57799475656
2004-04-26,111117.9480778111,106277.57799475656
2004-04-27,111117.9480778111,106277.57799475656
2004-04-28,111117.9480778111,106277.57799475656
2004-04-29,111117.9480778111,106277.57799475656
2004-04-30,111117.9480778111,106277.57799475656
2004-05-03,111117.9480778111,106277.57799475656
2004-05-04,111117.9480778111,106277.57799475656
2004-05-05,111202.63867222126,106359.26117585776
2004-05-06,111202.63867222126,106359.26117585776
2004-05-07,111202.63867222126,106359.26117585776
2004-05-10,111202.63867222126,106359.26117585776
2004-05-11,111202.63867222126,106359.26117585776
2004-05-12,111202.63867222126,106359.26117585776
2004-05-13,111202.63867222126,106359.26117585776
2004-05-14,111202.63867222126,106359.26117585776
2004-05-17,111065.94094385178,106359.26117585776
2004-05-18,111065.94094385178,106359.26117585776
2004-05-19,111065.94094385178,106359.26117585776
2004-05-20,111065.94094385178,106359.26117585776
2004-05-21,111065.94094385178,106359.26117585776
2004-05-24,111065.94094385178,106415.868240889
2004-05-25,111231.71236373522,106518.18338167241
2004-05-26,111231.71236373522,106518.18338167241
2004-05-27,111231.71236373522,106518.18338167241
2004-05-28,111231.71236373522,106518.18338167241
2004-06-01,111231.71236373522,106518.18338167241
2004-06-02,111231.71236373522,106518.18338167241
2004-06-03,111231.71236373522,106518.18338167241
2004-06-04,111231.71236373522,106518.18338167241
2004-06-07,111231.71236373522,106518.18338167241
2004-06-08,111231.71236373522,106518.18338167241
2004-06-09,111231.71236373522,106518.18338167241
2004-06-10,111231.71236373522,106518.18338167241
2004-06-14,111392.73868659727,106617.05197986646
2004-06-15,111392.73868659727,106695.76035522456
2004-06-16,111392.73868659727,106695.76035522456
2004-06-17,111392.73868659727,106695.76035522456
2004-06-18,111392.73868659727,106695.76035522456
2004-06-21,111392.73868659727,106695.76035522456
2004-06-22,111392.73868659727,106695.76035522456
2004-06-23,111392.73868659727,106695.76035522456
2004-06-24,111392.73868659727,106695.76035522456
2004-06-25,111392.73868659727,106695.76035522456
2004-06-28,111392.73868659727,106695.76035522456
2004-06-29,111466.46218378433,106695.76035522456
2004-06-30,111539.38841185074,106695.76035522456
2004-07-01,111539.38841185074,106695.76035522456
2004-07-02,111539.38841185074,106695.76035522456
2004-07-06,111539.38841185074,106695.76035522456
2004-07-07,111539.38841185074,106695.76035522456
2004-07-08,111539.38841185074,106695.76035522456
2004-07-09,111539.38841185074,106695.76035522456
2004-07-12,111539.38841185074,106695.76035522456
2004-07-13,111539.38841185074,106695.76035522456
2004-07-14,111539.38841185074,106777.31606330672
2004-07-15,111539.38841185074,106777.31606330672
2004-07-16,111539.38841185074,106777.31606330672
2004-07-19,111539.38841185074,106777.31606330672
2004-07-20,111613.90063037515,106777.31606330672
2004-07-21,111613.90063037515,106777.31606330672
2004-07-22,111613.90063037515,106777.31606330672
2004-07-23,111613.90063037515,106777.31606330672
2004-07-26,111468.79008207865,106777.31606330672
2004-07-27,111468.79008207865,106777.31606330672
2004-07-28,111468.79008207865,106777.31606330672
2004-07-29,111468.79008207865,106777.31606330672
2004-07-30,111468.79008207865,106777.31606330672
2004-08-02,111468.79008207865,106777.31606330672
2004-08-03,111468.79008207865,106777.31606330672
2004-08-04,111468.79008207865,106777.31606330672
2004-08-05,111468.79008207865,106777.31606330672
2004-08-06,111468.79008207865,106777.31606330672
2004-08-09,111468.79008207865,106777.31606330672
2004-08-10,111468.79008207865,106777.31606330672
2004-08-11,111468.79008207865,106777.31606330672
2004-08-12,111468.79008207865,106777.31606330672
2004-08-13,111378.45067699428,106777.31606330672
2004-08-16,111469.05490769031,106777.31606330672
2004-08-17,111469.05490769031,106777.31606330672
2004-08-18,111469.05490769031,106867.01968056473
2004-08-19,111469.05490769031,106867.01968056473
2004-08-20,111469.05490769031,106941.90735034879
2004-08-23,111469.05490769031,106941.90735034879
2004-08-24,111469.05490769031,106941.90735034879
2004-08-25,111469.05490769031,106941.90735034879
2004-08-26,111469.05490769031,106941.90735034879
2004-08-27,111469.05490769031,106941.90735034879
2004-08-30,111626.25571693118,106941.90735034879
2004-08-31,111626.25571693118,106941.90735034879
2004-09-01,111626.25571693118,107019.71275653636
2004-09-02,111626.25571693118,107019.71275653636
2004-09-03,111626.25571693118,107019.71275653636
2004-09-07,111626.25571693118,107019.71275653636
2004-09-08,111626.25571693118,107019.71275653636
2004-09-09,111626.25571693118,107019.71275653636
2004-09-10,111626.25571693118,107019.71275653636
2004-09-13,111693.62278974701,107019.71275653636
2004-09-14,111693.62278974701,107019.71275653636
2004-09-15,111693.62278974701,107019.71275653636
2004-09-16,111693.62278974701,107019.71275653636
2004-09-17,111693.62278974701,107019.71275653636
2004-09-20,111773.30021806216,107019.71275653636
2004-09-21,111773.30021806216,107019.71275653636
2004-09-22,111773.30021806216,107019.71275653636
2004-09-23,111773.30021806216,107019.71275653636
2004-09-24,111773.30021806216,107019.71275653636
2004-09-27,111773.30021806216,107019.71275653636
2004-09-28,111773.30021806216,107019.71275653636
2004-09-29,111773.30021806216,107019.71275653636
2004-09-30,111773.30021806216,107019.71275653636
2004-10-01,111914.15686097954,107019.71275653636
2004-10-04,111914.15686097954,107019.71275653636
2004-10-05,111914.15686097954,107019.71275653636
2004-10-06,111914.15686097954,107019.71275653636
2004-10-07,111914.15686097954,107019.71275653636
2004-10-08,111914.15686097954,107019.71275653636
2004-10-11,111914.15686097954,107019.71275653636
2004-10-12,111914.15686097954,107019.71275653636
2004-10-13,111914.15686097954,107019.71275653636
2004-10-14,111914.15686097954,107019.71275653636
2004-10-15,111914.15686097954,107019.71275653636
2004-10-18,111914.15686097954,107019.71275653636
2004-10-19,111914.15686097954,107019.71275653636
2004-10-20,111914.15686097954,107019.71275653636
2004-10-21,111914.15686097954,107019.71275653636
2004-10-22,111914.15686097954,107019.71275653636
2004-10-25,111839.5065933749,107019.71275653636
2004-10-26,111839.5065933749,107019.71275653636
2004-10-27,111839.5065933749,107019.71275653636
2004-10-28,111900.0855458375,107019.71275653636
2004-10-29,111900.0855458375,107019.71275653636
2004-11-01,111900.0855458375,107019.71275653636
2004-11-02,111900.0855458375,107019.71275653636
2004-11-03,111900.0855458375,107019.71275653636
2004-11-04,111900.0855458375,107019.71275653636
2004-11-05,111900.0855458375,107019.71275653636
2004-11-08,111900.0855458375,106983.33363456634
2004-11-09,111900.0855458375,106983.33363456634
2004-11-10,111900.0855458375,106983.33363456634
2004-11-11,111900.0855458375,106983.33363456634
2004-11-12,111900.0855458375,106792.1348250142
2004-11-15,111900.0855458375,106792.1348250142
2004-11-16,111900.0855458375,106792.1348250142
2004-11-17,111900.0855458375,106792.1348250142
2004-11-18,111668.41186664131,106792.1348250142
2004-11-19,111668.41186664131,106792.1348250142
2004-11-22,111703.33839044425,106792.1348250142
2004-11-23,111703.33839044425,106792.1348250142
2004-11-24,111703.33839044425,106792.1348250142
2004-11-26,111703.33839044425,106792.1348250142
2004-11-29,111703.33839044425,106792.1348250142
2004-11-30,111703.33839044425,106792.1348250142
2004-12-01,111703.33839044425,106792.1348250142
2004-12-02,111703.33839044425,106792.1348250142
2004-12-03,111703.33839044425,106792.1348250142
2004-12-06,111769.10817291428,106792.1348250142
2004-12-07,111769.10817291428,106792.1348250142
2004-12-08,111769.10817291428,106792.1348250142
2004-12-09,111830.3399335224,106792.1348250142
2004-12-10,111830.3399335224,106792.1348250142
2004-12-13,111830.3399335224,106792.1348250142
2004-12-14,111830.3399335224,106792.1348250142
2004-12-15,111830.3399335224,106792.1348250142
2004-12-16,111830.3399335224,106792.1348250142
2004-12-17,111895.56820421756,106792.1348250142
2004-12-20,111895.56820421756,106792.1348250142
2004-12-21,111895.56820421756,106792.1348250142
2004-12-22,111895.56820421756,106792.1348250142
2004-12-23,111957.5090803837,106792.1348250142
2004-12-27,111957.5090803837,106792.1348250142
2004-12-28,111957.5090803837,106792.1348250142
2004-12-29,111957.5090803837,106792.1348250142
2004-12-30,111957.5090803837,106792.1348250142
2004-12-31,111957.5090803837,106792.1348250142
2005-01-03,111957.5090803837,106792.1348250142
2005-01-04,111957.5090803837,106792.1348250142
2005-01-05,111957.5090803837,106792.1348250142
2005-01-06,111957.5090803837,106792.1348250142
2005-01-07,111957.5090803837,106792.1348250142
2005-01-10,112022.3197106289,106792.1348250142
2005-01-11,112022.3197106289,106792.1348250142
2005-01-12,112022.3197106289,106792.1348250142
2005-01-13,112022.3197106289,106792.1348250142
2005-01-14,112022.3197106289,106792.1348250142
2005-01-18,112077.14033587399,106792.1348250142
2005-01-19,112077.14033587399,106792.1348250142
2005-01-20,112077.14033587399,106792.1348250142
2005-01-21,112077.14033587399,106792.1348250142
2005-01-24,112077.14033587399,106792.1348250142
2005-01-25,112077.14033587399,106792.1348250142
2005-01-26,112077.14033587399,106792.1348250142
2005-01-27,112077.14033587399,106792.1348250142
2005-01-28,112077.14033587399,106792.1348250142
2005-01-31,112157.18720215614,106792.1348250142
2005-02-01,112157.18720215614,106792.1348250142
2005-02-02,112226.01448211,106792.1348250142
2005-02-03,112226.01448211,106792.1348250142
2005-02-04,112226.01448211,106792.1348250142
2005-02-07,112226.01448211,106792.1348250142
2005-02-08,112226.01448211,106792.1348250142
2005-02-09,112226.01448211,106792.1348250142
2005-02-10,112226.01448211,106792.1348250142
2005-02-11,112226.01448211,106792.1348250142
2005-02-14,112226.01448211,106792.1348250142
2005-02-15,112226.01448211,106792.1348250142
2005-02-16,112226.01448211,106792.1348250142
2005-02-17,112288.72701169374,106792.1348250142
2005-02-18,112347.9318242232,106792.1348250142
2005-02-22,112347.9318242232,106792.1348250142
2005-02-23,112347.9318242232,106792.1348250142
2005-02-24,112347.9318242232,106792.1348250142
2005-02-25,112347.9318242232,106792.1348250142
2005-02-28,112347.9318242232,106792.1348250142
2005-03-01,112347.9318242232,106792.1348250142
2005-03-02,112347.9318242232,106792.1348250142
2005-03-03,112347.9318242232,106792.1348250142
2005-03-04,112347.9318242232,106792.1348250142
2005-03-07,112347.9318242232,106792.1348250142
2005-03-08,112347.9318242232,106792.1348250142
2005-03-09,112347.9318242232,106792.1348250142
2005-03-10,112408.7682748621,106792.1348250142
2005-03-11,112408.7682748621,106792.1348250142
2005-03-14,112472.36659710911,106792.1348250142
2005-03-15,112472.36659710911,106792.1348250142
2005-03-16,112472.36659710911,106792.1348250142
2005-03-17,112472.36659710911,106792.1348250142
2005-03-18,112472.36659710911,106792.1348250142
2005-03-21,112472.36659710911,106792.1348250142
2005-03-22,112472.36659710911,106792.1348250142
2005-03-23,112472.36659710911,106792.1348250142
2005-03-24,112472.36659710911,106792.1348250142
2005-03-28,112472.36659710911,106792.1348250142
2005-03-29,112472.36659710911,106792.1348250142
2005-03-30,112472.36659710911,106792.1348250142
2005-03-31,112472.36659710911,106792.1348250142
2005-04-01,112472.36659710911,106792.1348250142
2005-04-04,112472.39675405508,106792.1348250142
2005-04-05,112472.39675405508,106792.1348250142
2005-04-06,112472.39675405508,106792.1348250142
2005-04-07,112543.86916944772,106861.98494153905
2005-04-08,112543.86916944772,106932.87988657011
2005-04-11,112616.9679221994,106932.87988657011
2005-04-12,112616.9679221994,106932.87988657011
2005-04-13,112616.9679221994,106932.87988657011
2005-04-14,112616.9679221994,106932.87988657011
2005-04-15,112101.11819536657,106932.87988657011
2005-04-18,112101.11819536657,106932.87988657011
2005-04-19,112101.11819536657,106932.87988657011
2005-04-20,112101.11819536657,106932.87988657011
2005-04-21,112186.31007590164,106932.87988657011
2005-04-22,112186.31007590164,106932.87988657011
2005-04-25,112186.31007590164,106932.87988657011
2005-04-26,112186.31007590164,106932.87988657011
2005-04-27,112186.31007590164,106932.87988657011
2005-04-28,112186.31007590164,106932.87988657011
2005-04-29,112186.31007590164,106932.87988657011
2005-05-02,112264.89459896795,106932.87988657011
2005-05-03,112264.89459896795,106932.87988657011
2005-05-04,112264.89459896795,106932.87988657011
2005-05-05,112264.89459896795,106932.87988657011
2005-05-06,112264.89459896795,107010.21999917776
2005-05-09,112338.50189361644,107083.82729382625
2005-05-10,112338.50189361644,107083.82729382625
2005-05-11,112338.50189361644,107083.82729382625
2005-05-12,112338.50189361644,107083.82729382625
2005-05-13,112338.50189361644,107083.82729382625
2005-05-16,112338.50189361644,107083.82729382625
2005-05-17,112410.18431441246,107083.82729382625
2005-05-18,112410.18431441246,107083.82729382625
2005-05-19,112410.18431441246,107083.82729382625
2005-05-20,112410.18431441246,107083.82729382625
2005-05-23,112410.18431441246,107083.82729382625
2005-05-24,112478.34881569077,107223.44350877071
2005-05-25,112478.34881569077,107223.44350877071
2005-05-26,112478.34881569077,107223.44350877071
2005-05-27,112478.34881569077,107223.44350877071
2005-05-31,112547.06810286686,107223.44350877071
2005-06-01,112547.06810286686,107223.44350877071
2005-06-02,112547.06810286686,107223.44350877071
2005-06-03,112547.06810286686,107223.44350877071
2005-06-06,112547.06810286686,107223.44350877071
2005-06-07,112547.06810286686,107223.44350877071
2005-06-08,112547.06810286686,107223.44350877071
2005-06-09,112615.42161307727,107223.44350877071
2005-06-10,112680.59443200687,107288.6163277003
2005-06-13,112680.59443200687,107288.6163277003
2005-06-14,112680.59443200687,107288.6163277003
2005-06-15,112680.59443200687,107288.6163277003
2005-06-16,112680.59443200687,107288.6163277003
2005-06-17,112680.59443200687,107288.6163277003
2005-06-20,112680.59443200687,107288.6163277003
2005-06-21,112680.59443200687,107288.6163277003
2005-06-22,112680.59443200687,107288.6163277003
2005-06-23,112680.59443200687,107288.6163277003
2005-06-24,112680.59443200687,107288.6163277003
2005-06-27,112680.59443200687,107288.6163277003
2005-06-28,112827.7505727652,107288.6163277003
2005-06-29,112827.7505727652,107288.6163277003
2005-06-30,112827.7505727652,107288.6163277003
2005-07-01,112827.7505727652,107288.6163277003
2005-07-05,112827.7505727652,107288.6163277003
2005-07-06,112827.7505727652,107288.6163277003
2005-07-07,112827.7505727652,107288.6163277003
2005-07-08,112827.7505727652,107288.6163277003
2005-07-11,112827.7505727652,107288.6163277003
2005-07-12,112827.7505727652,107288.6163277003
2005-07-13,112827.7505727652,107288.6163277003
2005-07-14,112827.7505727652,107288.6163277003
2005-07-15,112827.7505727652,107288.6163277003
2005-07-18,112887.59691790969,107288.6163277003
2005-07-19,112887.59691790969,107288.6163277003
2005-07-20,112887.59691790969,107288.6163277003
2005-07-21,112887.59691790969,107288.6163277003
2005-07-22,112887.59691790969,107288.6163277003
2005-07-25,112936.82532683418,107288.6163277003
2005-07-26,112936.82532683418,107288.6163277003
2005-07-27,112936.82532683418,107288.6163277003
2005-07-28,112936.82532683418,107288.6163277003
2005-07-29,112936.82532683418,107288.6163277003
2005-08-01,112936.82532683418,107288.6163277003
2005-08-02,112936.82532683418,107288.6163277003
2005-08-03,112936.82532683418,107288.6163277003
2005-08-04,112936.82532683418,107288.6163277003
2005-08-05,112936.82532683418,107288.6163277003
2005-08-08,112936.82532683418,107288.6163277003
2005-08-09,112936.82532683418,107288.6163277003
2005-08-10,112936.82532683418,107288.6163277003
2005-08-11,112985.47293862673,107288.6163277003
2005-08-12,112985.47293862673,107288.6163277003
2005-08-15,112985.47293862673,107288.6163277003
2005-08-16,112985.47293862673,107288.6163277003
2005-08-17,112985.47293862673,107288.6163277003
2005-08-18,113023.05158539556,107288.6163277003
2005-08-19,113023.05158539556,107288.6163277003
2005-08-22,113023.05158539556,107288.6163277003
2005-08-23,113023.05158539556,107288.6163277003
2005-08-24,113023.05158539556,107288.6163277003
2005-08-25,113023.05158539556,107288.6163277003
2005-08-26,113023.05158539556,107288.6163277003
2005-08-29,113023.05158539556,107288.6163277003
2005-08-30,113023.05158539556,107288.6163277003
2005-08-31,113092.65716393494,107362.32096187682
2005-09-01,113092.65716393494,107362.32096187682
2005-09-02,113092.65716393494,107362.32096187682
2005-09-06,113183.60093615564,107453.26473409751
2005-09-07,113183.60093615564,107453.26473409751
2005-09-08,113183.60093615564,107453.26473409751
2005-09-09,113183.60093615564,107453.26473409751
2005-09-12,113183.60093615564,107453.26473409751
2005-09-13,113183.60093615564,107453.26473409751
2005-09-14,113183.60093615564,107453.26473409751
2005-09-15,113183.60093615564,107453.26473409751
2005-09-16,113336.09051559685,107605.75431353872
2005-09-19,113336.09051559685,107605.75431353872
2005-09-20,113336.09051559685,107605.75431353872
2005-09-21,113336.09051559685,107605.75431353872
2005-09-22,113336.09051559685,107605.75431353872
2005-09-23,113336.09051559685,107605.75431353872
2005-09-26,113336.09051559685,107605.75431353872
2005-09-27,113336.09051559685,107605.75431353872
2005-09-28,113336.09051559685,107605.75431353872
2005-09-29,113336.09051559685,107605.75431353872
2005-09-30,113336.09051559685,107605.75431353872
2005-10-03,113336.09051559685,107605.75431353872
2005-10-04,113336.09051559685,107605.75431353872
2005-10-05,113336.09051559685,107605.75431353872
2005-10-06,113336.09051559685,107605.75431353872
2005-10-07,113336.09051559685,107605.75431353872
2005-10-10,113163.39852165862,107605.75431353872
2005-10-11,113163.39852165862,107605.75431353872
2005-10-12,113163.39852165862,107605.75431353872
2005-10-13,112956.62172956223,107398.97752144234
2005-10-14,112956.62172956223,107377.11315086321
2005-10-17,112956.62172956223,107377.11315086321
2005-10-18,112956.62172956223,107377.11315086321
2005-10-19,113035.34308218794,107377.11315086321
2005-10-20,113035.34308218794,107377.11315086321
2005-10-21,113035.34308218794,107377.11315086321
2005-10-24,113035.34308218794,107377.11315086321
2005-10-25,113035.34308218794,107377.11315086321
2005-10-26,113119.38422211436,107377.11315086321
2005-10-27,113119.38422211436,107377.11315086321
2005-10-28,113119.38422211436,107377.11315086321
2005-10-31,113119.38422211436,107377.11315086321
2005-11-01,113119.38422211436,107377.11315086321
2005-11-02,113119.38422211436,107377.11315086321
2005-11-03,113119.38422211436,107377.11315086321
2005-11-04,113119.38422211436,107448.68921733176
2005-11-07,113119.38422211436,107525.82114752906
2005-11-08,113119.38422211436,107525.82114752906
2005-11-09,113187.70402253994,107525.82114752906
2005-11-10,113187.70402253994,107525.82114752906
2005-11-11,113187.70402253994,107525.82114752906
2005-11-14,113187.70402253994,107525.82114752906
2005-11-15,113187.70402253994,107525.82114752906
2005-11-16,113187.70402253994,107525.82114752906
2005-11-17,113187.70402253994,107525.82114752906
2005-11-18,113187.70402253994,107525.82114752906
2005-11-21,113183.02300264416,107525.82114752906
2005-11-22,113183.02300264416,107525.82114752906
2005-11-23,113183.02300264416,107525.82114752906
2005-11-25,113183.02300264416,107525.82114752906
2005-11-28,113183.02300264416,107569.2251818617
2005-11-29,113183.02300264416,107569.2251818617
2005-11-30,113183.02300264416,107634.79917067896
2005-12-01,113183.02300264416,107634.79917067896
2005-12-02,113183.02300264416,107634.79917067896
2005-12-05,113226.62539824992,107634.79917067896
2005-12-06,113226.62539824992,107634.79917067896
2005-12-07,113226.62539824992,107634.79917067896
2005-12-08,113226.62539824992,107634.79917067896
2005-12-09,113226.62539824992,107634.79917067896
2005-12-12,113288.02940958293,107634.79917067896
2005-12-13,113288.02940958293,107634.79917067896
2005-12-14,113288.02940958293,107634.79917067896
2005-12-15,113288.02940958293,107634.79917067896
2005-12-16,113348.21841364336,107698.94369312272
2005-12-19,113348.21841364336,107698.94369312272
2005-12-20,113348.21841364336,107698.94369312272
2005-12-21,113348.21841364336,107698.94369312272
2005-12-22,113407.0967240138,107698.94369312272
2005-12-23,113407.0967240138,107698.94369312272
2005-12-27,113407.0967240138,107698.94369312272
2005-12-28,113407.0967240138,107698.94369312272
2005-12-29,113407.0967240138,107698.94369312272
2005-12-30,113407.0967240138,107698.94369312272
2006-01-03,113407.0967240138,107698.94369312272
2006-01-04,113407.0967240138,107698.94369312272
2006-01-05,113462.33800855439,107698.94369312272
2006-01-06,113462.33800855439,107698.94369312272
2006-01-09,113462.33800855439,107698.94369312272
2006-01-10,113462.33800855439,107698.94369312272
2006-01-11,113462.33800855439,107698.94369312272
2006-01-12,113462.33800855439,107698.94369312272
2006-01-13,113462.33800855439,107698.94369312272
2006-01-17,113516.76641662735,107698.94369312272
2006-01-18,113516.76641662735,107698.94369312272
2006-01-19,113516.76641662735,107698.94369312272
2006-01-20,113516.76641662735,107698.94369312272
2006-01-23,113516.76641662735,107698.94369312272
2006-01-24,113516.76641662735,107698.94369312272
2006-01-25,113516.76641662735,107698.94369312272
2006-01-26,113575.28402545206,107698.94369312272
2006-01-27,113575.28402545206,107698.94369312272
2006-01-30,113575.28402545206,107698.94369312272
2006-01-31,113575.28402545206,107698.94369312272
2006-02-01,113575.28402545206,107698.94369312272
2006-02-02,113575.28402545206,107698.94369312272
2006-02-03,113575.28402545206,107698.94369312272
2006-02-06,113575.28402545206,107698.94369312272
2006-02-07,113575.28402545206,107698.94369312272
2006-02-08,113575.28402545206,107698.94369312272
2006-02-09,113575.28402545206,107698.94369312272
2006-02-10,113629.8413787839,107698.94369312272
2006-02-13,113629.8413787839,107698.94369312272
2006-02-14,113708.88111788261,107777.98343222144
2006-02-15,113708.88111788261,107843.2184876988
2006-02-16,113708.88111788261,107843.2184876988
2006-02-17,113708.88111788261,107843.2184876988
2006-02-21,113708.88111788261,107843.2184876988
2006-02-22,113708.88111788261,107843.2184876988
2006-02-23,113708.88111788261,107843.2184876988
2006-02-24,113708.88111788261,107843.2184876988
2006-02-27,113708.88111788261,107843.2184876988
2006-02-28,113783.5023928475,107843.2184876988
2006-03-01,113783.5023928475,107909.9361074896
2006-03-02,113847.02779087222,107973.46150551432
2006-03-03,113847.02779087222,107973.46150551432
2006-03-06,113847.02779087222,107973.46150551432
2006-03-07,113847.02779087222,107973.46150551432
